,pharmacy_id,name,operator,street,housenumber,postcode,suburb,phone,website,openinghours,dispensing,wheelchair_accessible,latitude,longitude,district,district_id
245,608524481,prenz’l-apotheke,nan,schönhauser allee,81,10439,Prenzlauer Berg,nan,nan,mo-fr 08:00-20:00; sa 08:30-20:00; ph off,yes,yes,52.550241,13.4142615,Pankow,11003003
246,609142032,elch apotheke,nan,johannisthaler chaussee,321,nan,,+49 30 60258313,nan,mo-fr 08:00-20:00; sa 09:00-20:00,yes,yes,52.4292565,13.4536256,Neukölln,11008008
247,609146610,gropius-apotheke,nan,imbuschweg,40,12353,Gropiusstadt,nan,nan,nan,yes,yes,52.42958,13.4570794,Neukölln,11008008
248,610199208,tempelritter-apotheke,nan,bahnhofstraße,60,12305,Lichtenrade,+49 30 76403454,https://www.tempelritter-apotheke.de/,mo-fr 08:00-18:30; sa 08:30-13:00,yes,yes,52.3865161,13.4066989,Tempelhof-Schöneberg,11007007
249,616284712,apotheke am rathaus,sliman dirki,möllendorffstraße,111,10367,Lichtenberg,nan,nan,"mo-fr 08:00-19:00, sa 09:00-14:00; ph off",yes,limited,52.5161624,13.4787925,Lichtenberg,11011011
250,621584928,gerhart-hauptmann-apotheke,nan,fritz-reuter-allee,181,12359,Britz,+49 30 6019551,nan,mo-fr 08:30-19:00; sa 08:30-13:00,yes,yes,52.4373715,13.4477689,Neukölln,11008008
251,627415668,gesundbrunnen- apotheke,nan,badstraße,64,13357,Gesundbrunnen,nan,nan,mo-fr 08:30-18:30; sa 09:00-13:00,yes,yes,52.55057,13.3842488,Mitte,11001001
252,630214264,apotheke an der rhinstraße,nan,nan,nan,nan,,nan,nan,mo-sa 08:30-19:30,yes,yes,52.5136166,13.5179566,Lichtenberg,11011011
253,630214267,bahnhof-apotheke,nan,nan,nan,nan,,nan,nan,mo-fr 08:00-19:00; sa 08:00-14:00,yes,yes,52.5137587,13.5198414,Lichtenberg,11011011
254,631755396,elch-apotheke,nan,ludolfingerplatz,2,13465,Frohnau,+49 30 40632891,https://www.elch-apotheke-frohnau.de/,mo-fr 08:30-19:00; sa 08:30-14:00,yes,yes,52.6331147,13.2887685,Reinickendorf,11012012
255,635821864,pantherapotheke,nan,scheelestraße,140,12209,Lichterfelde,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:30,yes,yes,52.412393,13.3208889,Steglitz-Zehlendorf,11006006
256,636005023,rathaus-apotheke schmargendorf,nan,berkaer straße,6,14199,Schmargendorf,+49 30 8261586,nan,mo-fr 08:30-18:30; sa 08:30-14:00,yes,yes,52.4767049,13.288994,Charlottenburg-Wilmersdorf,11004004
257,638953355,weitling-apotheke,nan,weitlingstraße,58,10317,,+49 30 52279730,https://www.weitling-apotheke.de/,mo-fr 08:00-19:00; sa 08:00-13:00; su 08:00-16:00,yes,no,52.5060983,13.4957547,Lichtenberg,11011011
258,644658975,jülicher apotheke,nan,jülicher straße,27,13357,Gesundbrunnen,nan,nan,"mo,tu,th,fr 09:00-18:00; we 09:00-14:00; sa 08:30-13:00",yes,yes,52.5539606,13.3923404,Mitte,11001001
259,645677466,die neue apotheke,nan,turmstraße,77,10551,Moabit,nan,nan,mo-fr 08:00-19:00; sa 09:00-18:00,yes,yes,52.5265328,13.3357313,Mitte,11001001
260,645677469,arminius apotheke,nan,turmstraße,38,10551,Moabit,nan,nan,mo-fr 08:30-18:30; sa 08:30-14:00,yes,yes,52.5268142,13.3365504,Mitte,11001001
261,646579859,ansbacher apotheke,nan,ansbacher straße,13,10787,Schöneberg,nan,https://www.ansbacher-apotheke.de/,mo-fr 08:30-19:00; sa 09:00-16:00,yes,yes,52.5034922,13.3429298,Tempelhof-Schöneberg,11007007
262,647943536,hubertus apotheke am salzufer,nan,salzufer,13/14,10587,Charlottenburg,nan,nan,"mo-fr 08:30-18:00; sa,su off",yes,yes,52.5183557,13.3228681,Charlottenburg-Wilmersdorf,11004004
263,650633578,ludwigs-apotheke,nan,essener straße,16,10555,,+493039903655,https://www.ludwigs-apotheke-berlin-app.de/,mo-fr 09:00-19:00; sa 09:00-14:00,yes,yes,52.523569,13.3363347,Mitte,11001001
264,653256888,apotheke am asternplatz,nan,asternplatz,3,12203,Lichterfelde,+49 30 84109303,https://www.apothekeamasternplatz-berlin.de/,mo-fr 09:00-18:30; sa 09:00-13:30,yes,yes,52.4488384,13.3038018,Steglitz-Zehlendorf,11006006
265,653289588,easyapotheke,nan,storkower straße,5,10409,Prenzlauer Berg,nan,nan,mo-fr 08:30-19:00; sa 09:00-16:00,yes,yes,52.5410448,13.4403303,Pankow,11003003
266,656006001,düppel apotheke,nan,ludwigsfelder straße,53,14165,Zehlendorf,+49 30 8028981,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.4234139,13.2419523,Steglitz-Zehlendorf,11006006
267,656210648,mariannen-apotheke,nan,brunsbütteler damm,271,13591,Staaken,+49 30 3664364,https://www.mariannen-apo-berlin.de/,"mo-fr 08:00-19:00; sa 08:00-14:00; su,ph off",yes,yes,52.5325457,13.1556432,Spandau,11005005
268,658444284,apotheke am augustenburger platz,nan,triftstraße,37,13353,Wedding,nan,http://www.hauptstadt-apotheke.de/,mo-fr 09:00-19:00; sa 09:00-14:00,yes,yes,52.541849,13.3503744,Mitte,11001001
269,658612646,schildhorn apotheke,nan,schloßstraße,19,12163,Steglitz,nan,nan,"mo-sa 09:00-20:00; su,ph off",yes,yes,52.4607968,13.3241522,Steglitz-Zehlendorf,11006006
270,661092195,atlantis-apotheke,nan,wilmersdorfer straße,31,10585,Charlottenburg,+49 30 3422926,https://www.atlantis-apotheke-berlin-app.de/,"mo-fr 09:00-19:00, sa 09:00-15:00",yes,yes,52.5130881,13.3048087,Charlottenburg-Wilmersdorf,11004004
271,661126965,flora-apotheke,nan,nan,nan,nan,,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:30,yes,yes,52.5172034,13.3043479,Charlottenburg-Wilmersdorf,11004004
272,663008203,karlsbader apotheke,nan,karlsbader straße,18,14193,Schmargendorf,+49 30 83224950,nan,mo-fr 08:30-19:00; sa 09:00-14:00,yes,no,52.4780536,13.2821088,Charlottenburg-Wilmersdorf,11004004
273,665535053,pestalozzi apotheke,sarab ridha,kaiser-friedrich-straße,45a,10627,Charlottenburg,nan,nan,mo-fr 08:30-19:00; sa 08:30-14:00,yes,no,52.5080757,13.3018276,Charlottenburg-Wilmersdorf,11004004
274,666388871,erasmus-apotheke,nan,hohenzollerndamm,47a,10713,Halensee,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,no,52.4886003,13.3013735,Charlottenburg-Wilmersdorf,11004004
275,666961028,siemensstadt apotheke,nan,toeplerstraße,35,13627,Charlottenburg-Nord,+49 30 3822076,nan,mo-fr 08:30-18:30; sa 08:30-13:30,yes,yes,52.5379148,13.2799585,Charlottenburg-Wilmersdorf,11004004
276,667211329,fürstenplatz-apotheke,nan,nan,nan,nan,,nan,nan,"mo,tu,th,fr 08:00-19:30; sa 09:00-14:00; we 08:00-14:00",yes,yes,52.5123167,13.2653691,Charlottenburg-Wilmersdorf,11004004
277,667211352,quant apotheke,nan,reichsstraße,105,14052,Westend,+493030823363,https://www.quant-apotheke.de/,"mo,tu,th 08:00-19:00; we,fr 08:00-18:00; sa 09:00-13:00",yes,yes,52.510638,13.2698479,Charlottenburg-Wilmersdorf,11004004
278,667211375,raphael-apotheke,inh. kristin kneuß e.k.,reichsstraße,36,14052,Westend,nan,https://www.raphael-apo.de,"mo-fr 08:30-18:30,sa 08:30-13:00",,yes,52.5191931,13.2572734,Charlottenburg-Wilmersdorf,11004004
279,667211386,reichs-apotheke,nan,nan,nan,nan,,nan,nan,mo-fr 08:00-19:00; sa 08:00-14:00,yes,limited,52.5158753,13.2609904,Charlottenburg-Wilmersdorf,11004004
280,667211398,apotheke am steubenplatz,nan,reichsstraße,22,14052,,nan,nan,mo-fr 09:00-19:00; sa 09:00-13:30,yes,yes,52.5160655,13.2616014,Charlottenburg-Wilmersdorf,11004004
281,668246090,barbara-apotheke,nan,ladenstraße,9-10,14169,Zehlendorf,+49 30 8134088,https://www.barbara-apotheke-berlin.de/,mo-fr 08:30-18:30; sa 08:30-13:00,yes,limited,52.4497045,13.2530168,Steglitz-Zehlendorf,11006006
282,668899440,apotheke am tierpark,nan,rummelsburger straße,13,10315,,+493051591623,https://www.apotheke-am-tierpark.de/,mo-fr 08:00-18:30; sa 09:00-12:00,yes,yes,52.504119,13.5124502,Lichtenberg,11011011
283,670658040,königin-luise-apotheke,nan,bülowstraße,23,10783,,nan,nan,mo-fr 08:30-20:00; sa 08:30-14:00,yes,yes,52.4977903,13.3609228,Tempelhof-Schöneberg,11007007
284,671210857,annen-apotheke,nan,ernststraße,62,13509,Borsigwalde,+493043566486,https://www.annen-apotheke-borsigwalde.de/,mo-fr 08:30-18:30; sa 08:30-13:00; ph off,yes,no,52.58365,13.301616,Reinickendorf,11012012
285,671390314,vitacura-apotheke,nan,marchwitzastraße,29 b,12681,Marzahn,nan,https://www.vitacura-apotheke-berlin.de/,mo-fr 08:00-19:00; sa 09:00-13:00,yes,yes,52.5235741,13.5438535,Marzahn-Hellersdorf,11010010
286,671488820,apotheke am s-bahnhof storkower straße,sylke möller,hermann-blankenstein-straße,38,10249,Prenzlauer Berg,nan,nan,mo-sa 09:00-18:00,yes,yes,52.5239265,13.4623091,Pankow,11003003
287,671696780,westend - apotheke,nan,spandauer damm,130,14050,,nan,nan,mo-fr 08:30-18:00; sa 09:00-12:00,yes,yes,52.5185444,13.2787702,Charlottenburg-Wilmersdorf,11004004
288,674086086,kronen-apotheke,nan,schönwalder straße,29,13585,Spandau,+49 30 35503630,https://www.kronen-apotheke-spandau.de/,nan,yes,yes,52.5480636,13.2013519,Spandau,11005005
289,674316062,gervinus-apotheke,nan,wilmersdorfer straße,106,10629,,nan,nan,mo-fr 08:30-19:00; sa 08:30-18:00,yes,no,52.5044892,13.3075551,Charlottenburg-Wilmersdorf,11004004
290,678295768,waldsee-apotheke,nan,berliner straße,41,13467,Hermsdorf,+49 30 4041045,http://www.waldsee-apotheke.de,nan,yes,yes,52.6208593,13.3136912,Reinickendorf,11012012
291,689563385,christophorus-apotheke,nan,schloßstraße,88,12163,Steglitz,+49 30 7912787,nan,mo-fr 08:30-19:00; sa 09:00-18:00,yes,limited,52.4576143,13.3217071,Steglitz-Zehlendorf,11006006
292,691484619,althoff-apotheke,apothekerin daniela stoepel e.k.,bergstraße,9,12169,Steglitz,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.4580136,13.3299507,Steglitz-Zehlendorf,11006006
293,691484670,dr. krachts apotheke,abdolreza morad-reza,rheinstraße,52a,12161,Friedenau,+49 30 8515565,http://drkrachtsapotheke.de/,mo-fr 08:30-19:00; sa 09:00-16:00,yes,no,52.4681185,13.3320209,Tempelhof-Schöneberg,11007007
294,699533239,gartenstadt apotheke,nan,lieselotte-berger-platz,9,12355,Rudow,+4930 66920324,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,limited,52.4041242,13.5072138,Neukölln,11008008
295,699538009,apotheke alt-rudow,nan,alt-rudow,26,12357,Rudow,+49 30 6635068,https://www.apotheke-alt-rudow-app.de/,"mo-fr 08:00-18:30, sa 08:00-14:00",yes,yes,52.4201063,13.4920406,Neukölln,11008008
296,703042593,paracelsus apotheke,nan,neuköllner straße,208,12357,,nan,https://www.paracelsus-apotheke-berlin.de/,mo-fr 08:30-18:00; sa 08:00-14:00,yes,no,52.4292698,13.4779131,Neukölln,11008008
297,703802174,meraner apotheke,nan,meraner straße,16,10825,Schöneberg,+49 30 8536013,https://www.meraner-apotheke.de/,mo-fr 08:30-19:00; sa 08:30-13:00,yes,yes,52.4866223,13.3386726,Tempelhof-Schöneberg,11007007
298,715203766,möwen-apotheke,nan,helgolandstraße,1,14199,,nan,nan,mo-fr 08:00-18:30; sa 09:00-13:00,yes,yes,52.4729719,13.2991581,Charlottenburg-Wilmersdorf,11004004
299,715203882,fortuna-apotheke,nan,uhlandstraße,86,10717,Wilmersdorf,+49308616011,https://www.apotheken.de/club/10717/fortuna-apotheke/,nan,yes,yes,52.4888204,13.3224732,Charlottenburg-Wilmersdorf,11004004
300,715203887,josephinen apotheke,nan,uhlandstraße,79a,nan,,nan,nan,nan,yes,yes,52.4901513,13.3227162,Charlottenburg-Wilmersdorf,11004004
301,715911607,suarez-apotheke,nelli smachtin,suarezstraße,64,14057,Charlottenburg,nan,nan,mo-fr 08:30-19:00; sa 09:00-15:00,yes,yes,52.5103771,13.2975749,Charlottenburg-Wilmersdorf,11004004
302,718143915,apotheke am funkturm,nan,neue kantstraße,18,14057,Charlottenburg,+49 30 3216761,https://www.apoamfunkturm.de/,"mo,tu,th,fr 08:30-18:30; we 08:30-18:00; sa 08:30-13:00",yes,no,52.5063159,13.2842068,Charlottenburg-Wilmersdorf,11004004
303,730172940,goeben-apotheke,mojgan yousefi kamangar e.k.,goebenstraße,15a,10783,Schöneberg,+49 30 2162454,https://www.goeben-apotheke.de,mo-fr 09:00-18:30; sa 09:00-13:00,yes,yes,52.4931996,13.3667198,Tempelhof-Schöneberg,11007007
304,733902771,centrum apotheke,nan,lipschitzallee,68,12353,Gropiusstadt,nan,nan,nan,yes,yes,52.4254275,13.4630198,Neukölln,11008008
305,737199963,gesundleben,nan,nan,nan,nan,,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,limited,52.5268005,13.478518,Lichtenberg,11011011
306,738996191,kurmark apotheke,nan,kurfürstenstraße,154,10785,Schöneberg,+4930 26 555 477,http://www.apo-net.de/kurmark/index2.htm,mo-fr 08:30-19:00; sa 09:00-13:30,yes,no,52.4994495,13.3637956,Mitte,11001001
307,747517159,nordend-apotheke,nan,nan,nan,nan,,nan,nan,mo-fr 09:00-18:00; sa 09:00-12:30,yes,no,52.5894147,13.4014334,Pankow,11003003
308,753467604,mendel apotheke,nan,breite straße,6,13187,Pankow,nan,nan,mo-fr 08:00-19:00; sa 09:00-13:00,yes,yes,52.5714517,13.4108555,Pankow,11003003
309,762002923,heide-apotheke,birgit schmidt e.kfr.,chemnitzer straße,203,12621,,+49 30 5675290,https://www.heide-apotheke-berlin.de/,"mo-fr 08:30-18:30, sa 09:00-12:30; ph off",yes,no,52.4870402,13.5749614,Marzahn-Hellersdorf,11010010
310,765341424,eulen apotheke,nan,florastraße,4,13187,Pankow,+49 30 43724730,https://www.eulenruf.de/,"mo-fr 08:30-19:00, sa 09:00-14:00",yes,yes,52.5657093,13.397257,Pankow,11003003
311,765566778,adler-apotheke,nan,teltower damm,31,14169,Zehlendorf,nan,https://www.adlerapoberlin.de/,"mo-fr 08:30-19:00; sa 08:30-14:00; su,ph off",yes,yes,52.4321449,13.2591411,Steglitz-Zehlendorf,11006006
312,766742178,sternlicht apotheke,nan,körtestraße,22,10967,Kreuzberg,nan,nan,mo-fr 09:00-18:30; sa 09:00-14:00,yes,yes,52.4904307,13.4094009,Friedrichshain-Kreuzberg,11002002
313,766875155,elefanten-apotheke,anne poppe e.k.,dörpfeldstraße,46,12489,Adlershof,+49 30 67 89 49 42,https://www.elefanten-apotheke-berlin.de/,mo-fr 08:00-19:00; sa 09:00-14:00,yes,yes,52.4382284,13.5480046,Treptow-Köpenick,11009009
314,766875188,adler apotheke,oscar wilfried lienau e.k.,dörpfeldstraße,7,12489,Adlershof,+49 30 677 14 40,https://www.adler-apotheke-adlershof-berlin.de/,"mo-fr 08:00-19:00, sa 09:00-14:00",yes,yes,52.4360165,13.543222,Treptow-Köpenick,11009009
315,769270129,kopenhagener apotheke,nan,kopenhagener straße,2,13407,Reinickendorf,+49304955590,nan,"mo-fr 08:30-18:30, sa 08:30-13:00",yes,limited,52.5743966,13.3595153,Reinickendorf,11012012
316,769318454,lindauer-apotheke,azam azadegan e.k.,residenzstraße,154,13409,Reinickendorf,nan,nan,"mo-fr 08:00-18:30; sa 08:00-13:00; ph,su off",yes,limited,52.573665,13.3594452,Reinickendorf,11012012
317,769365479,apotheke am moritzplatz,nan,oranienstraße,158,10969,Kreuzberg,nan,nan,"mo,tu,th,fr 08:30-19:00; we 09:00-13:00",yes,yes,52.5028987,13.4129908,Friedrichshain-Kreuzberg,11002002
318,769847926,urban-apotheke,nan,urbanstraße,39,10967,Kreuzberg,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.4908644,13.4158532,Friedrichshain-Kreuzberg,11002002
319,769847931,körte-apotheke,nan,grimmstraße,17,10967,Kreuzberg,nan,nan,mo-fr 09:00-18:30; sa 09:00-13:00,yes,yes,52.4919934,13.4137912,Friedrichshain-Kreuzberg,11002002
320,770651959,sonnen apotheke,nan,langhansstraße,82,13086,Weißensee,+49305654720,https://www.sonnenapotheke-berlin.de/,mo-fr 09:00-18:00; sa 09:00-13:00,yes,limited,52.5544002,13.4317943,Pankow,11003003
321,771332595,bavaria-apotheke,nan,ansbacher straße,53,10777,Schöneberg,+49 30 2182225,http://www.apo-net.de/bavaria/index2.htm,mo-fr 08:30-19:00; sa 08:30-16:00,yes,yes,52.4979101,13.340083,Tempelhof-Schöneberg,11007007
322,775342929,germania apotheke,apothekerin sabine brakowski e.k.,schloßstraße,29,12163,,+49 30 7916975,https://germaniaapotheke-berlin.de,"mo-fr 08:30-19:00; sa 09:30-18:30; su,ph off",yes,yes,52.4589046,13.3223417,Steglitz-Zehlendorf,11006006
323,775578347,prenzlauer apotheke,nan,prenzlauer allee,214,10405,Prenzlauer Berg,nan,https://www.prenzlauer-apotheke.de/,mo-fr 09:00-19:30; sa 09:00-18:00,yes,yes,52.5359441,13.4218153,Pankow,11003003
324,795255878,brigitten-apotheke,nan,steglitzer damm,29,12169,Steglitz,nan,nan,mo-fr 08:30-19:00; sa 08:30-14:30,yes,yes,52.4509538,13.3409295,Steglitz-Zehlendorf,11006006
325,808390982,brunnen-apotheke,nan,falkenberger chaussee,134,13057,Neu-Hohenschönhausen,+49 30 92091464,https://www.brunnenapotheke-berlin.de/,"mo-fr 08:00-19:30, sa 09:00-12:00",yes,yes,52.5678366,13.5256044,Lichtenberg,11011011
326,808390994,auxilia-apotheke,nan,prerower platz,4,13051,,nan,https://www.auxilia-apotheke.de/,sa 08:00-12:30; fr 08:00-18:30; mo-th 08:00-19:00,yes,yes,52.5648301,13.5075743,Lichtenberg,11011011
327,808391031,falken-apotheke,nan,warnitzer straße,20,13057,Neu-Hohenschönhausen,nan,nan,mo-fr 08:30-18:00; sa 08:30-13:00,yes,yes,52.5673914,13.5180117,Lichtenberg,11011011
328,811187886,nord-west-apotheke,nan,rathenower straße,26,10559,Moabit,nan,https://www.nord-west-apotheke-berlin.de/,mo-fr 08:30-18:30; sa 08:30-13:00,yes,limited,52.5323433,13.3509417,Mitte,11001001
329,813811847,curtius-apotheke,nan,curtiusstraße,4,12205,Lichterfelde,nan,http://www.curtius-apotheke.de/,mo-fr 08:30-19:00; sa 08:30-14:00,yes,yes,52.4429005,13.2960084,Steglitz-Zehlendorf,11006006
330,816598789,apotheke am hansaplatz,nan,bartningallee,5,10557,Hansaviertel,nan,nan,mo-fr 09:00-18:30; sa 09:00-13:00,yes,yes,52.5187747,13.3429225,Mitte,11001001
331,833390882,easyapotheke,mehmet geyik e.k.,schloßstraße,1,12163,Steglitz,+49 30 79016052,https://forum-steglitz.easyapotheken.de/,mo-fr 09:00-20:00; sa 10:00-20:00,yes,yes,52.4646654,13.3261851,Steglitz-Zehlendorf,11006006
332,848509143,apotheke berg,nan,skalitzer straße,133,10999,Kreuzberg,nan,nan,"mo,tu,th 08:30-19:00; we,fr 08:30-19:00; sa 10:00-18:00",yes,yes,52.4992782,13.4196742,Friedrichshain-Kreuzberg,11002002
333,849520185,wilhelm-voigt-apotheke,nan,pablo-neruda-straße,2-4,12559,,+49 30 65499919,https://www.wilhelm-voigt-apotheke.de/,"mo-fr 08:00-20:00, sa 08:00-16:00; ph off",yes,yes,52.4414305,13.5873859,Treptow-Köpenick,11009009
334,853806321,grüne apotheke lichtenrade,apothekerin franziska bukowski,lichtenrader damm,24,12305,Lichtenrade,+49 30 742 88 15,https://www.gruene-apotheke-lichtenrade.de/,mo-fr 08:30-18:30; sa 09:00-13:00,yes,no,52.4119945,13.4022416,Tempelhof-Schöneberg,11007007
335,854996274,utrechter apotheke,nan,maxstraße,13,13347,Wedding,nan,nan,mo-fr 09:00-18:00; sa 09:00-13:00,yes,no,52.5506076,13.3630015,Mitte,11001001
336,858380325,apotheke charlottenburg-nord,nan,nan,nan,nan,,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,yes,52.5353861,13.2863661,Charlottenburg-Wilmersdorf,11004004
337,858382391,sanimedius-apotheke im plaza marzahn,nan,mehrower allee,20,12687,Marzahn,+493093798493,https://www.klee-apotheke.de/,mo-fr 08:00-18:30; sa 09:00-13:00,yes,yes,52.5555383,13.5592685,Marzahn-Hellersdorf,11010010
338,876479038,grünberger apotheke,nan,grünberger straße,43-45,10245,Friedrichshain,nan,nan,mo-fr 08:00-19:00; sa 09:00-13:00,yes,yes,52.5121401,13.4551452,Friedrichshain-Kreuzberg,11002002
339,928338769,zieten apotheke,nan,großbeerenstraße,11,10963,Kreuzberg,+49 30 5471690,https://www.zietenapotheke.de,mo-fr 08:00-18:30; sa 09:00-14:00,yes,no,52.4981158,13.384792,Friedrichshain-Kreuzberg,11002002
340,931658983,lucia-apotheke am wildenbruchplatz,nan,nan,nan,nan,,nan,nan,mo-fr 09:00-18:30,yes,yes,52.484367,13.4434517,Neukölln,11008008
341,933513518,neue apotheke am see,nan,breisgauer straße,1A,14129,Schlachtensee,+4930810542770,nan,mo-sa 08:00-20:00,yes,yes,52.4390902,13.2153435,Steglitz-Zehlendorf,11006006
342,956306643,apotheke q205,nan,friedrichstraße,68,10117,Mitte,nan,nan,"mo-fr 08:00-20:00, sa 09:00-19:00",yes,yes,52.5122639,13.3903812,Mitte,11001001
343,977657079,achilles apotheke,nan,achillesstraße,69,13125,Karow,+49 30 94380797,https://www.achillesapotheke.de/,nan,yes,limited,52.6171891,13.4903858,Pankow,11003003
344,983454566,friedrich-apotheke,nan,frankfurter allee,100,10247,Friedrichshain,nan,nan,mo-fr 08:00-19:00; sa 09:00-14:00; ph off,yes,no,52.5136594,13.4731765,Friedrichshain-Kreuzberg,11002002
345,992805862,flora-apotheke,nan,leonorenstraße,91,12247,Lankwitz,nan,nan,"mo,tu,th 08:30-18:30; we,fr 08:30-18:00; sa 08:30-13:00",yes,no,52.4372593,13.3451962,Steglitz-Zehlendorf,11006006
346,998713196,wannsee apotheke,nan,königstraße,18,14109,Wannsee,nan,nan,mo-fr 08:30-18:30; sa 08:30-13:00,yes,,52.4196142,13.1575816,Steglitz-Zehlendorf,11006006
347,1008402120,punkt apotheke,nan,nan,nan,nan,,nan,https://www.apotheken.de/club/12349/punkt-apotheke/,mo-fr 08:30-18:00; sa 08:30-13:00,yes,yes,52.4180116,13.436734,Neukölln,11008008
348,1018833559,mozart apotheke,nan,wiener straße,18,10999,Kreuzberg,nan,nan,mo-fr 09:00-19:00; sa 09:00-14:00,yes,no,52.4976442,13.4306508,Friedrichshain-Kreuzberg,11002002
349,1020532583,schmargendorfer apotheke,nan,breite straße,13,14199,Schmargendorf,+49 30 8237784,nan,mo-fr 08:30-18:30; sa 08:30-13:30,yes,no,52.4743541,13.2944008,Charlottenburg-Wilmersdorf,11004004
350,1032978552,stern-apotheke,nan,landsberger allee,277,13055,,nan,nan,mo-sa 08:30-19:00,yes,yes,52.535795,13.4961485,Lichtenberg,11011011
351,1037241970,damian apotheke,nan,falkenseer chaussee,196,13589,Falkenhagener Feld,+49 30 3735792,nan,nan,yes,yes,52.5511687,13.163271,Spandau,11005005
352,1038217551,falken-apotheke,nan,siegener straße,59,13583,Falkenhagener Feld,nan,nan,"mo,tu,th 08:00-19:00; we,fr 08:00-18:30; sa 08:00-14:00",yes,yes,52.5475503,13.1771981,Spandau,11005005
353,1042258380,berolina apotheke,nan,clayallee,345,14169,Zehlendorf,+49 30 8099600,https://www.berolina-apotheke.de/,mo-fr 08:30-19:00; sa 09:00-14:00,yes,yes,52.4363152,13.2608479,Steglitz-Zehlendorf,11006006
354,1051174903,süd-apotheke,nan,ladiusstraße,31,14165,Zehlendorf,+49 30 8153248,nan,mo-fr 08:30-18:30; sa 09:00-13:00,yes,yes,52.4107881,13.2617669,Steglitz-Zehlendorf,11006006
355,1075295993,stadt apotheke,nan,teltower damm,5,14169,Zehlendorf,nan,nan,"mo-fr 09:00-19:00; sa 09:00-16:00; su,ph off",yes,yes,52.4344191,13.2604293,Steglitz-Zehlendorf,11006006
356,1082750111,staufen-apotheke,nan,clayallee,331,14169,Zehlendorf,+49 30 8015044,https://www.staufenapotheke-berlin.de/,mo-fr 09:00-18:00; sa 09:00-13:00,yes,no,52.4375339,13.2615692,Steglitz-Zehlendorf,11006006
357,1083676123,prinzen apotheke,nan,prinzenstraße,96,10969,Kreuzberg,nan,nan,"mo,we,fr 08:30-18:30; tu,th 08:30-19:00; sa 09:00-14:00",yes,yes,52.5010849,13.4083406,Friedrichshain-Kreuzberg,11002002
358,1094105653,baba jaga,nan,nan,nan,nan,,nan,https://www.babajaga-apotheke-berlin.de,mo-fr 08:30-19:00; sa 08:30-14:00,,yes,52.5277137,13.5386173,Marzahn-Hellersdorf,11010010
359,1110626664,apotheke zum goldenen anker,nan,nan,nan,nan,,nan,nan,mo-fr 09:00-18:30; sa 09:00-14:00,yes,limited,52.4903456,13.4277648,Neukölln,11008008
360,1124601226,park-apotheke,nan,zeltinger platz,7,13465,Frohnau,nan,nan,mo-fr 08:30-18:00; sa 08:30-14:00,yes,no,52.6339256,13.2896726,Reinickendorf,11012012
361,1124612201,ludolfinger-apotheke,nan,nan,nan,nan,,+49304011033,https://www.ludolfinger-apotheke.de,mo-fr 08:30-19:00; sa 08:30-14:00,yes,yes,52.6325774,13.2869838,Reinickendorf,11012012
362,1143798306,pro-samed apotheke,nan,greifswalder straße,155,10409,Prenzlauer Berg,nan,https://www.pro-samed-apotheke.de/,mo-fr 08:00-19:00; su off; sa 09:00-13:00,yes,yes,52.5440277,13.4416805,Pankow,11003003
363,1145597661,apotheke am tegeler see,nan,namslaustraße,83,13507,,+49 30 4327788,nan,"mo-fr 08:30-18:00, sa 08:30-13:00",yes,,52.5774369,13.2791669,Reinickendorf,11012012
364,1163265616,borussia-apotheke,ursula geibel,knobelsdorffstraße,4,14059,Charlottenburg,nan,nan,mo-fr 09:00-18:00,yes,limited,52.5136253,13.2956492,Charlottenburg-Wilmersdorf,11004004
365,1169920988,easyapotheke,nan,großbeerenstraße,2,12107,Mariendorf,+493076106690,https://www.easyapotheken.de/mariendorf/,nan,yes,yes,52.4388221,13.380108,Tempelhof-Schöneberg,11007007
366,1200964445,witzlebenapotheke24,witzleben apotheke,kaiserdamm,24,14057,Westend,+493093952030,https://witzleben-apotheke.de,"mo,tu,th 08:00-19:00; we,fr 08:00-18:30",yes,yes,52.5103117,13.2827609,Charlottenburg-Wilmersdorf,11004004
367,1200964491,witzlebenapotheke26,witzleben apotheke,kaiserdamm,26,14057,Westend,+493093952000,https://witzleben-apotheke.de/,mo-fr 08:00-19:00; sa 09:00-14:00,yes,yes,52.5102306,13.2814283,Charlottenburg-Wilmersdorf,11004004
368,1212618057,sonnenschein-apotheke,nan,nan,nan,nan,,+49 30 503 786 00,https://www.sonnenschein-apotheke-app.de/,mo-fr 08:00-18:30; sa 09:00-13:00,,yes,52.4787595,13.5243036,Lichtenberg,11011011
369,1234501223,paul gerhardt apotheke,nan,nan,nan,nan,,+493045798050,https://www.paul-gerhardt-apotheke.de/,mo-fr 08:30-19:30; sa 09:00-14:00,yes,limited,52.5543245,13.3456342,Mitte,11001001
